Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 20.5335
conn2, flow1_conn2, 23.8659
conn3, flow1_conn3, 19.6075
conn4, flow1_conn4, 22.8308
conn5, flow1_conn5, 21.5052
