Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 19.7236
conn2, flow1_conn2, 19.6848
conn3, flow1_conn3, 21.2311
conn4, flow1_conn4, 28.5714
conn5, flow1_conn5, 21.5051
