Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 22.9883
conn2, flow1_conn2, 20.1612
conn3, flow1_conn3, 21.0523
conn4, flow1_conn4, 31.2492
conn5, flow1_conn5, 19.6075
