Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 20.9642
conn2, flow1_conn2, 21.4129
conn3, flow1_conn3, 19.6075
conn4, flow1_conn4, 19.8805
conn5, flow1_conn5, 21.1863
