Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 21.3675
conn2, flow1_conn2, 19.6848
conn3, flow1_conn3, 20.6183
conn4, flow1_conn4, 20.161
conn5, flow1_conn5, 24.096
