Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 21.4592
conn2, flow1_conn2, 19.6848
conn3, flow1_conn3, 23.0945
conn4, flow1_conn4, 19.7626
conn5, flow1_conn5, 23.3644
