Throughput
Capacity, Actual, Utilization, Latency
100, 0, 0, 0

Ingress buffer (host)
Maximal size, Average size, Peak size, Packets transmitted, Packets dropped, Drop percent
0, 8, 65536, 545, 0, 0

Egress buffer (switch)
Maximal size, Average size, Peak size, Packets transmitted, Packets dropped, Drop percent
0, 28, 65536, 555, 7597699210202408300, 1

