Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 20.3665
conn2, flow1_conn2, 21.8339
conn3, flow1_conn3, 20.2017
conn4, flow1_conn4, 19.7235
conn5, flow1_conn5, 19.6075
