Flow id, Sent size (bytes), Delivered size (bytes), Overhead (%), Retransmit size (bytes), Effective delivery rate (Gbps), Delivery rate (Gbps), FCT (ns)
flow-1, 1747500, 1747500, 0, 0, 1.08559, 0.824752, 1.57864e+07
flow-3, 1747500, 1747500, 0, 0, 1.07112, 0.823938, 1.5802e+07
flow-2, 1749000, 1749000, 0, 0, 1.10025, 0.823542, 1.58232e+07
