Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 24.0964
conn2, flow1_conn2, 22.1238
conn3, flow1_conn3, 19.9202
conn4, flow1_conn4, 19.8019
conn5, flow1_conn5, 22.5224
