Flow id, Sent size (bytes), Delivered size (bytes), Overhead (%), Retransmit size (bytes), Effective delivery rate (Gbps), Delivery rate (Gbps), FCT (ns)
flow-1, 1752000, 1747500, 0.257511, 4500, 1.05763, 0.844996, 1.54082e+07
flow-3, 1752000, 1747500, 0.257511, 4500, 1.10895, 0.844045, 1.54256e+07
flow-2, 1753500, 1749000, 0.25729, 4500, 1.21835, 0.843672, 1.54456e+07
