Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 20.7036
conn2, flow1_conn2, 20.408
conn3, flow1_conn3, 19.6848
conn4, flow1_conn4, 22.2714
conn5, flow1_conn5, 28.4897
