Flow id, Sent size (bytes), Delivered size (bytes), Overhead (%), Retransmit size (bytes), Effective delivery rate (Gbps), Delivery rate (Gbps), FCT (ns)
flow-1, 1752000, 1747500, 0.257511, 4500, 1.07822, 0.824281, 1.57955e+07
flow-3, 1752000, 1747500, 0.257511, 4500, 1.06328, 0.82326, 1.5815e+07
flow-2, 1753500, 1749000, 0.25729, 4500, 1.08955, 0.822806, 1.58373e+07
