Connection id, Sent size (bytes), Delivered size (bytes), Effective delivery rate (Gbps), Delivery rate (Gbps), CCT (ns)
connection-pod1_host1--pod2_host1, 5242880, 5242880, 3.74147, 2.46631, 1.58385e+07
connection-pod1_host1--pod2_host2, 5242880, 5242880, 3.77362, 2.46805, 1.58273e+07
connection-pod1_host1--pod2_host3, 5242880, 5242880, 4.26478, 2.52903, 1.54456e+07
connection-pod1_host1--pod2_host4, 5242880, 5242880, 2.67675, 2.77154, 1.40941e+07
