Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 26.9541
conn2, flow1_conn2, 22.8308
conn3, flow1_conn3, 20.2836
conn4, flow1_conn4, 19.6075
conn5, flow1_conn5, 20.576
