Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 19.6075
conn2, flow1_conn2, 19.8409
conn3, flow1_conn3, 19.8017
conn4, flow1_conn4, 21.008
conn5, flow1_conn5, 20.7465
