Flow id, Sent size (bytes), Delivered size (bytes), Overhead (%), Retransmit size (bytes), Effective delivery rate (Gbps), Delivery rate (Gbps), FCT (ns)
flow-1, 1752000, 1747500, 0.257511, 4500, 1.11266, 0.79322, 1.6414e+07
flow-3, 1752000, 1747500, 0.257511, 4500, 1.14052, 0.792328, 1.64324e+07
flow-2, 1753500, 1749000, 0.25729, 4500, 1.13619, 0.791987, 1.64536e+07
