Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 19.6075
conn2, flow1_conn2, 25.2524
conn3, flow1_conn3, 21.5516
conn4, flow1_conn4, 19.9997
conn5, flow1_conn5, 20.8332
