Connection id, Sent size (bytes), Delivered size (bytes), Effective delivery rate (Gbps), Delivery rate (Gbps), CCT (ns)
connection-1, 51200, 51200, 16.7863, 14.9024, 25597.9
connection-2, 51200, 51200, 17.4839, 15.1002, 25262.6
connection-3, 51200, 51200, 19.7034, 15.3033, 24927.3
connection-4, 51200, 51200, 25.2069, 15.5138, 24589.1
connection-5, 51200, 51200, 15.8065, 14.7097, 25933.2
