Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 20.4079
conn2, flow1_conn2, 20.2017
conn3, flow1_conn3, 20.1204
conn4, flow1_conn4, 19.8413
conn5, flow1_conn5, 19.6848
