Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 19.9598
conn2, flow1_conn2, 20.3252
conn3, flow1_conn3, 19.6848
conn4, flow1_conn4, 22.6243
conn5, flow1_conn5, 19.841
