Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 20.7897
conn2, flow1_conn2, 19.6075
conn3, flow1_conn3, 20.7036
conn4, flow1_conn4, 23.6964
conn5, flow1_conn5, 20.833
