Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 19.6848
conn2, flow1_conn2, 24.2131
conn3, flow1_conn3, 20.7468
conn4, flow1_conn4, 20.1205
conn5, flow1_conn5, 21.3672
