Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 20.1611
conn2, flow1_conn2, 19.6848
conn3, flow1_conn3, 22.3713
conn4, flow1_conn4, 21.6447
conn5, flow1_conn5, 21.0967
