Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 22.6243
conn2, flow1_conn2, 20.0397
conn3, flow1_conn3, 20.2426
conn4, flow1_conn4, 20.964
conn5, flow1_conn5, 19.6075
