Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 30.3949
conn2, flow1_conn2, 19.6075
conn3, flow1_conn3, 22.026
conn4, flow1_conn4, 20.2426
conn5, flow1_conn5, 23.419
