Flow id, Sent size (bytes), Delivered size (bytes), Overhead (%), Retransmit size (bytes), Effective delivery rate (Gbps), Delivery rate (Gbps), FCT (ns)
flow-1, 21000, 16500, 27.2727, 4500, 5.26602, 5.12911, 23968
flow-3, 22500, 18000, 25, 4500, 5.22817, 5.54359, 24192
flow-2, 24000, 18000, 33.3333, 6000, 6.77463, 5.4916, 24421
