Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 21.0967
conn2, flow1_conn2, 19.8412
conn3, flow1_conn3, 19.6848
conn4, flow1_conn4, 28.4895
conn5, flow1_conn5, 21.6449
