Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 19.6075
conn2, flow1_conn2, 23.2557
conn3, flow1_conn3, 22.4212
conn4, flow1_conn4, 19.7626
conn5, flow1_conn5, 19.7236
