Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 19.92
conn2, flow1_conn2, 19.6848
conn3, flow1_conn3, 21.4131
conn4, flow1_conn4, 19.9599
conn5, flow1_conn5, 21.7389
