Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 23.3643
conn2, flow1_conn2, 19.6075
conn3, flow1_conn3, 20.2018
conn4, flow1_conn4, 26.0412
conn5, flow1_conn5, 21.7389
