Flow id, Sent size (bytes), Delivered size (bytes), Overhead (%), Retransmit size (bytes), Effective delivery rate (Gbps), Delivery rate (Gbps), FCT (ns)
flow-1, 1752000, 1747500, 0.257511, 4500, 1.13448, 1.06999, 1.21682e+07
flow-3, 1752000, 1747500, 0.257511, 4500, 1.10631, 1.06847, 1.21856e+07
flow-2, 1753500, 1749000, 0.25729, 4500, 1.06018, 1.06762, 1.22057e+07
