Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 20.661
conn2, flow1_conn2, 19.6848
conn3, flow1_conn3, 21.6917
conn4, flow1_conn4, 21.5981
conn5, flow1_conn5, 23.5845
