Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 23.6962
conn2, flow1_conn2, 22.371
conn3, flow1_conn3, 19.6075
conn4, flow1_conn4, 23.3097
conn5, flow1_conn5, 19.8411
