Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 21.459
conn2, flow1_conn2, 20.2836
conn3, flow1_conn3, 22.4715
conn4, flow1_conn4, 19.6075
conn5, flow1_conn5, 22.8309
