Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 20.408
conn2, flow1_conn2, 19.646
conn3, flow1_conn3, 19.6075
conn4, flow1_conn4, 23.8659
conn5, flow1_conn5, 20.9201
