Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 20.0399
conn2, flow1_conn2, 22.5225
conn3, flow1_conn3, 19.8412
conn4, flow1_conn4, 24.3308
conn5, flow1_conn5, 21.8818
