Flow id, Sent size (bytes), Delivered size (bytes), Overhead (%), Retransmit size (bytes), Effective delivery rate (Gbps), Delivery rate (Gbps), FCT (ns)
flow-1, 1752000, 1747500, 0.257511, 4500, 1.12933, 0.824512, 1.5791e+07
flow-3, 1752000, 1747500, 0.257511, 4500, 1.05484, 0.823548, 1.58095e+07
flow-2, 1753500, 1749000, 0.25729, 4500, 1.15734, 0.823384, 1.58262e+07
