Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 24.8136
conn2, flow1_conn2, 21.8816
conn3, flow1_conn3, 19.6075
conn4, flow1_conn4, 20.6182
conn5, flow1_conn5, 23.5847
