Connection id, Sent size (bytes), Delivered size (bytes), Effective delivery rate (Gbps), Delivery rate (Gbps), CCT (ns)
connection-pod1_host1--pod2_host1, 5242880, 5242880, 3.77415, 2.46858, 1.58239e+07
connection-pod1_host1--pod2_host2, 5242880, 5242880, 4.26112, 2.52959, 1.54423e+07
connection-pod1_host1--pod2_host3, 5242880, 5242880, 3.60539, 2.46719, 1.58328e+07
connection-pod1_host1--pod2_host4, 5242880, 5242880, 2.60987, 2.77255, 1.4089e+07
