Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 19.7235
conn2, flow1_conn2, 20.7038
conn3, flow1_conn3, 19.6075
conn4, flow1_conn4, 19.8409
conn5, flow1_conn5, 22.4718
