Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 20.4496
conn2, flow1_conn2, 20.7466
conn3, flow1_conn3, 19.6837
conn4, flow1_conn4, 21.2311
conn5, flow1_conn5, 20.4079
