Throughput
Capacity (Gbps), Actual (Gbps), Utilization (%), Latency (Nanoseconds)
100, 43.8187, 43.8187, 0

Ingress buffer of spine-switch-1
Maximal size (Bytes), Average size (Bytes), Peak size (Bytes), Packets transmitted, Packets dropped, Drop percent
65536, 13, 1500, 552, 0, 0

Egress buffer of leaf-switch-4
Maximal size (Bytes), Average size (Bytes), Peak size (Bytes), Packets transmitted, Packets dropped, Drop percent
65536, 95, 1521, 552, 0, 0
