Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 19.8018
conn2, flow1_conn2, 21.1864
conn3, flow1_conn3, 19.6073
conn4, flow1_conn4, 19.92
conn5, flow1_conn5, 19.7235
