Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 19.6076
conn2, flow1_conn2, 21.978
conn3, flow1_conn3, 20.3251
conn4, flow1_conn4, 24.0381
conn5, flow1_conn5, 22.0262
