Flow id, Sent size (bytes), Delivered size (bytes), Overhead (%), Retransmit size (bytes), Effective delivery rate (Gbps), Delivery rate (Gbps), FCT (ns)
flow-1, 22500, 16500, 36.3636, 6000, 5.57812, 4.94448, 24863
flow-3, 24000, 18000, 33.3333, 6000, 5.3642, 5.34581, 25087
flow-2, 22500, 18000, 25, 4500, 6.01695, 5.22787, 25653
