Throughput
Capacity, Actual, Utilization, Latency
10, 0, 0, 1000

Ingress buffer of pod-4_edge-1
Maximal size, Average size, Peak size, Packets transmitted, Packets dropped, Drop percent
4194304, 0, 0, 6, 94020697772216, 1

Egress buffer of pod-4_edge-1_host-1
Maximal size, Average size, Peak size, Packets transmitted, Packets dropped, Drop percent
4194304, 0, 0, 8, 7306371813782872422, 1
