Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 23.5292
conn2, flow1_conn2, 19.6075
conn3, flow1_conn3, 22.0747
conn4, flow1_conn4, 28.1684
conn5, flow1_conn5, 19.8409
