Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 20.2837
conn2, flow1_conn2, 20.8333
conn3, flow1_conn3, 20.9641
conn4, flow1_conn4, 20.4082
conn5, flow1_conn5, 19.6848
