Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 19.7626
conn2, flow1_conn2, 19.6848
conn3, flow1_conn3, 21.413
conn4, flow1_conn4, 24.8135
conn5, flow1_conn5, 24.1544
