Flow id, Sent size (bytes), Delivered size (bytes), Overhead (%), Retransmit size (bytes), Effective delivery rate (Gbps), Delivery rate (Gbps), FCT (ns)
flow-1, 22500, 16500, 36.3636, 6000, 5.85377, 5.03459, 24418
flow-3, 24000, 18000, 33.3333, 6000, 5.74074, 5.44235, 24642
flow-2, 22500, 18000, 25, 4500, 6.45978, 5.34454, 25093
