Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 19.6848
conn2, flow1_conn2, 20.3249
conn3, flow1_conn3, 23.1478
conn4, flow1_conn4, 26.385
conn5, flow1_conn5, 19.9997
