Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 20.08
conn2, flow1_conn2, 24.4494
conn3, flow1_conn3, 21.7861
conn4, flow1_conn4, 21.0523
conn5, flow1_conn5, 19.6075
