Flow id, Sent size (bytes), Delivered size (bytes), Overhead (%), Retransmit size (bytes), Effective delivery rate (Gbps), Delivery rate (Gbps), FCT (ns)
flow-1, 1752000, 1747500, 0.257511, 4500, 1.08459, 0.824689, 1.57876e+07
flow-3, 1752000, 1747500, 0.257511, 4500, 1.07017, 0.823726, 1.58061e+07
flow-2, 1753500, 1749000, 0.25729, 4500, 1.0992, 0.823329, 1.58273e+07
