Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 22.3213
conn2, flow1_conn2, 19.8804
conn3, flow1_conn3, 21.8814
conn4, flow1_conn4, 19.6075
conn5, flow1_conn5, 19.9598
