Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 20.08
conn2, flow1_conn2, 19.6075
conn3, flow1_conn3, 20.3663
conn4, flow1_conn4, 21.5979
conn5, flow1_conn5, 20.2017
