Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 20.0399
conn2, flow1_conn2, 19.9202
conn3, flow1_conn3, 19.7236
conn4, flow1_conn4, 21.8817
conn5, flow1_conn5, 21.1413
