Flow id, Sent size (bytes), Delivered size (bytes), Overhead (%), Retransmit size (bytes), Effective delivery rate (Gbps), Delivery rate (Gbps), FCT (ns)
flow-1, 1752000, 1747500, 0.257511, 4500, 1.21842, 0.844995, 1.54082e+07
flow-3, 1752000, 1747500, 0.257511, 4500, 1.05765, 0.844044, 1.54256e+07
flow-2, 1753500, 1749000, 0.25729, 4500, 1.15996, 0.843671, 1.54457e+07
