Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 20.408
conn2, flow1_conn2, 19.6848
conn3, flow1_conn3, 20.7038
conn4, flow1_conn4, 20.5758
conn5, flow1_conn5, 22.0264
