Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 20.7898
conn2, flow1_conn2, 19.6075
conn3, flow1_conn3, 20.161
conn4, flow1_conn4, 26.4544
conn5, flow1_conn5, 23.2554
