Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 22.2219
conn2, flow1_conn2, 19.6848
conn3, flow1_conn3, 20.9641
conn4, flow1_conn4, 22.5224
conn5, flow1_conn5, 20.5337
