Conn id, Flow id, Throughput (Gbps)
conn1, flow1_conn1, 23.3645
conn2, flow1_conn2, 19.7626
conn3, flow1_conn3, 22.2221
conn4, flow1_conn4, 20.202
conn5, flow1_conn5, 23.4742
