Flow id, Sent size (bytes), Delivered size (bytes), Overhead (%), Retransmit size (bytes), Effective delivery rate (Gbps), Delivery rate (Gbps), FCT (ns)
flow-1, 21000, 16500, 27.2727, 4500, 5.3217, 5.12847, 23971
flow-3, 22500, 18000, 25, 4500, 5.31688, 5.54359, 24192
flow-2, 25500, 18000, 41.6667, 7500, 8.05622, 5.51759, 24306
