Flow id, Sent size (bytes), Delivered size (bytes), Overhead (%), Retransmit size (bytes), Effective delivery rate (Gbps), Delivery rate (Gbps), FCT (ns)
flow-1, 21000, 16500, 27.2727, 4500, 5.02576, 4.96665, 24752
flow-3, 24000, 18000, 33.3333, 6000, 5.32449, 5.36957, 24976
flow-2, 22500, 18000, 25, 4500, 6.17407, 5.29725, 25317
